"ID"	"recapture"	"capture_method"	"ringing_scheme"	"ringnr"	"side_ringnr"	"color_alu"	"color"	"code"	"side_color"	"species"	"Sex"	"Age"	"age_nestling"	"accuracy_age_nestling"	"day"	"month"	"year"	"time_hour"	"time_min"	"time_ringing"	"location"	"broodID"	"xCoord"	"yCoord"	"xCoordInt"	"yCoordInt"	"Elevation"	"Wing"	"method_wing"	"P1"	"P8"	"Federfahne"	"Tarsus"	"tail"	"weight"	"weight_after_defecation"	"Fat"	"Muscle"	"breeding_patch"	"beak_colour"	"Bill_length"	"Bill_width"	"Bill_height"	"logger_deployed"	"logger_retrieved"	"notes"	"Body_length"	"method_body_size"	"ringer"	"ring_owner"	"owner"	"salivary_swap"	"faeces_sample"	"blood_sample"	"picture_name"	"Aggression_score"	"sex.genetics"	"year.f"	"month.num"
2477	"first capture"	"mistnet"	""	"N   588130"	"right"	"blue"	"grey"	"TT7"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	18	"2"	2020	9	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	122	""	NA	98	NA	23.3	NA	40	NA	4	3	""	""	11	8	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2479	"first capture"	"mistnet"	""	"N   588132"	"right"	"blue"	"grey"	"T92"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	18	"2"	2020	9	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	125	""	NA	101	NA	23	NA	47	NA	4	3	""	""	11.4	8.2	7.7	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2480	"first capture"	"mistnet"	""	"N   588125"	"right"	"blue"	"grey"	"T91"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	18	"2"	2020	9	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	126	""	NA	102	NA	23.1	NA	40	NA	3	2	""	""	11.3	8.6	8.4	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2481	"first capture"	"mistnet"	""	"N   588133"	"right"	"blue"	"grey"	"T97"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	18	"2"	2020	10	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	121	""	NA	95	NA	24.3	NA	39.5	NA	4	3	""	""	11.3	7.6	7.6	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2482	"first capture"	"mistnet"	""	"N   588199"	"right"	"blue"	"grey"	"T76"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	18	"2"	2020	10	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	125	""	NA	98	NA	23.8	NA	42	NA	4	3	""	""	10.7	7.3	7.8	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	2
2485	"first capture"	"mistnet"	""	"N   588135"	"right"	"blue"	"grey"	"T93"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	18	"2"	2020	12	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	121	""	NA	98	NA	23.6	NA	44	NA	3	2	""	""	11.6	7.9	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2486	"first capture"	"mistnet"	""	"N   588136"	"right"	"blue"	"grey"	"T01"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	18	"2"	2020	12	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	119	""	NA	95	NA	24.2	NA	40	NA	3	2	""	""	11.4	8	7.1	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	2
2490	"first capture"	"mistnet"	""	"N   588138"	"right"	"blue"	"grey"	"TT4"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	19	"2"	2020	11	NA	""	"Nante"	""	690693	152606	NA	NA	1426	120	""	NA	99.5	NA	24.3	NA	41	NA	5	3	""	""	10.6	7.6	8	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	2
2492	"first capture"	"mistnet"	""	"N   588141"	"right"	"blue"	"grey"	"T90"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	19	"2"	2020	11	NA	""	"Nante"	""	690693	152606	NA	NA	1426	120	""	NA	96	NA	23.4	NA	40	NA	4	2	""	""	11.2	8	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2493	"first capture"	"mistnet"	""	"N   588143"	"right"	"blue"	"grey"	"TT9"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	19	"2"	2020	11	NA	""	"Nante"	""	690693	152606	NA	NA	1426	115.5	""	NA	93	NA	22.5	NA	38	NA	5	2	""	""	11.2	8.2	7.7	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	2
2494	"first capture"	"mistnet"	""	"N   588144"	"right"	"blue"	"grey"	"T74"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	19	"2"	2020	11	NA	""	"Nante"	""	690693	152606	NA	NA	1426	119.5	""	NA	96	NA	23.8	NA	42	NA	4	2	""	""	11.3	7.6	8.1	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	2
2496	"first capture"	"mistnet"	""	"N   588145"	"right"	"blue"	"grey"	"T99"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	19	"2"	2020	11	NA	""	"Nante"	""	690693	152606	NA	NA	1426	123	""	NA	97	NA	24.2	NA	44.5	NA	4	2	""	""	11.3	7.7	7.3	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2498	"first capture"	"mistnet"	""	"N   588149"	"right"	"blue"	"grey"	"T73"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	19	"2"	2020	12	NA	""	"Nante"	""	690693	152606	NA	NA	1426	123	""	NA	97	NA	23.1	NA	41	NA	4	2	""	""	11.1	7.8	8	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2499	"first capture"	"mistnet"	""	"N   588147"	"right"	"blue"	"grey"	"TT0"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	19	"2"	2020	12	NA	""	"Nante"	""	690693	152606	NA	NA	1426	126	""	NA	101.5	NA	23	NA	34	NA	2	1	""	""	11.2	7.5	7.4	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2500	"first capture"	"mistnet"	""	"N   588152"	"right"	"blue"	"grey"	"T02"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	26	"2"	2020	8	NA	""	"Furka UR"	""	678401	160664	NA	NA	2110	120	""	NA	94.5	NA	23.2	NA	42.5	NA	3	2	""	""	10.6	7.6	8.2	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	2
2504	"first capture"	"mistnet"	""	"N   588150"	"right"	"blue"	"grey"	"T69"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	26	"2"	2020	8	NA	""	"Furka UR"	""	678401	160664	NA	NA	2110	125	""	NA	99	NA	23.7	NA	40	NA	3	2	""	""	11.4	8	7.7	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	2
2505	"first capture"	"mistnet"	""	"N   588148"	"right"	"blue"	"grey"	"T62"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	26	"2"	2020	8	NA	""	"Furka UR"	""	678401	160664	NA	NA	2110	115	""	NA	92	NA	22	NA	36.5	NA	3	2	""	""	11.5	8	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	2
2507	"first capture"	"mistnet"	""	"N   588157"	"right"	"blue"	"grey"	"T72"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	26	"2"	2020	8	NA	""	"Furka UR"	""	678401	160664	NA	NA	2110	124	""	NA	98	NA	24.1	NA	43	NA	3	2	""	""	11.6	7.7	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	2
2508	"first capture"	"mistnet"	""	"N   588155"	"right"	"blue"	"grey"	"T64"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	26	"2"	2020	8	NA	""	"Furka UR"	""	678401	160664	NA	NA	2110	121	""	NA	97.5	NA	22.9	NA	41.5	NA	4	2	""	""	11	7.9	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	2
2509	"first capture"	"mistnet"	""	"N   588160"	"right"	"blue"	"grey"	"T70"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	26	"2"	2020	9	NA	""	"Furka UR"	""	678401	160664	NA	NA	2110	123	""	NA	99	NA	24	NA	43	NA	3	2	""	""	11.5	7.7	7.9	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2511	"recapture"	"mistnet"	""	"N   588072"	"right"	"blue"	"grey"	"H27"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	26	"2"	2020	9	NA	""	"Furka UR"	""	678401	160664	NA	NA	2110	122	""	NA	97	NA	22.4	NA	40	NA	3	2	""	""	11.1	7.9	7.7	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	2
2512	"first capture"	"mistnet"	""	"N   588158"	"right"	"blue"	"grey"	"T42"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	28	"2"	2020	8	NA	""	"Arosa"	""	769190	182571	NA	NA	1900	120.5	""	NA	95.5	NA	23.8	NA	38.5	NA	4	2	""	""	11.5	8	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	2
2513	"first capture"	"mistnet"	""	"N   588162"	"right"	"blue"	"grey"	"T49"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	28	"2"	2020	8	NA	""	"Arosa"	""	769190	182571	NA	NA	1900	127	""	NA	98	NA	22.6	NA	41	NA	3	2	""	""	11	7.7	8.2	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	2
2514	"first capture"	"mistnet"	""	"N   588161"	"right"	"blue"	"grey"	"T41"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	28	"2"	2020	8	NA	""	"Arosa"	""	769190	182571	NA	NA	1900	119	""	NA	92.5	NA	23.1	NA	34.5	NA	2	2	""	""	11.2	8	8.3	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	2
2515	"first capture"	"mistnet"	""	"N   588166"	"right"	"blue"	"grey"	"T32"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	114	""	NA	91.5	NA	23	NA	37.5	NA	2	2	""	""	11.2	7.9	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	3
2517	"first capture"	"mistnet"	""	"N   588163"	"right"	"blue"	"grey"	"T31"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	125	""	NA	97.5	NA	23.8	NA	44.5	NA	3	2	""	""	12	8.2	8.5	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2518	"first capture"	"mistnet"	""	"N   588169"	"right"	"blue"	"grey"	"T33"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	124	""	NA	97	NA	23.9	NA	41	NA	3	2	""	""	12.8	7.5	8.3	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2519	"first capture"	"mistnet"	""	"N   588168"	"right"	"blue"	"grey"	"T06"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	125	""	NA	98	NA	22.9	NA	37	NA	3	2	""	""	11	7.8	7.3	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2520	"first capture"	"mistnet"	""	"N   588172"	"right"	"blue"	"grey"	"T47"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	127	""	NA	102	NA	23.7	NA	41.5	NA	4	2	""	""	12.3	7.5	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2521	"first capture"	"mistnet"	""	"N   588171"	"right"	"blue"	"grey"	"T40"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	123	""	NA	98	NA	23.2	NA	41	NA	5	2	""	""	11.5	7.6	7.8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2522	"first capture"	"mistnet"	""	"N   588173"	"right"	"blue"	"grey"	"T30"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	115.5	""	NA	91	NA	23.1	NA	46	NA	5	2	""	""	11.6	7.8	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	3
2523	"first capture"	"mistnet"	""	"N   588175"	"right"	"blue"	"grey"	"T36"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	122.5	""	NA	98	NA	24.1	NA	39.5	NA	2	2	""	""	10.9	7.9	7.8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2524	"first capture"	"mistnet"	""	"N   588178"	"right"	"blue"	"grey"	"T29"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	122	""	NA	96.5	NA	23.9	NA	43	NA	4	2	""	""	11.2	7.8	7.4	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2525	"first capture"	"mistnet"	""	"N   588177"	"right"	"blue"	"grey"	"T61"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	8	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	120.5	""	NA	97	NA	22.6	NA	40.5	NA	3	2	""	""	11.9	7.8	7.6	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2526	"first capture"	"mistnet"	""	"N   588181"	"right"	"blue"	"grey"	"T16"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	10	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	125	""	NA	99.5	NA	23	NA	41.5	NA	4	2	""	""	11.5	7.7	8.8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2527	"first capture"	"mistnet"	""	"N   588182"	"right"	"blue"	"grey"	"T11"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	10	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	125.5	""	NA	101.5	NA	22.8	NA	37	NA	2	2	""	""	11.9	7.5	7.6	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2528	"first capture"	"mistnet"	""	"N   588183"	"right"	"blue"	"grey"	"T27"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	10	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	120	""	NA	92.5	NA	23.3	NA	38.5	NA	4	2	""	""	10.5	7.5	7.1	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2529	"first capture"	"mistnet"	""	"N   588197"	"right"	"blue"	"grey"	"T23"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	10	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	119	""	NA	93.5	NA	23.2	NA	37.5	NA	3	2	""	""	11	7.6	7.6	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	3
2530	"first capture"	"mistnet"	""	"N   588196"	"right"	"blue"	"grey"	"T14"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	10	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	123	""	NA	97.5	NA	22.8	NA	44	NA	4	2	""	""	11.4	7.8	7	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2531	"first capture"	"mistnet"	""	"N   588195"	"right"	"blue"	"grey"	"T26"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	5	"3"	2020	10	NA	""	"Corviglia"	""	782727	153500	NA	NA	2483	119	""	NA	93.5	NA	22.5	NA	40	NA	2	2	""	""	11.1	7.6	7.6	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	3
2533	"first capture"	"mistnet"	""	"N   630615"	"right"	"blue"	"grey"	"V97"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	9	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	119	""	NA	94.5	NA	24.2	NA	40.5	NA	3	2	""	""	11.4	7.9	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	3
2534	"first capture"	"mistnet"	""	"N   630611"	"right"	"blue"	"grey"	"V79"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	9	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	120.5	""	NA	100	NA	24.4	NA	41	NA	3	2	""	""	12	7.8	8.3	""	""	""	NA	""	"DV"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2537	"first capture"	"mistnet"	""	"N   630614"	"right"	"blue"	"grey"	"VV9"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	11	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	121.5	""	NA	92	NA	21.5	NA	38	NA	4	3	""	""	11.5	7.9	7.9	""	""	""	NA	""	"DV"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	3
2538	"first capture"	"mistnet"	""	"N   630688"	"right"	"blue"	"grey"	"V02"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	123	""	NA	96.5	NA	23.4	NA	42	NA	4	2	""	""	10.9	7.5	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2539	"first capture"	"mistnet"	""	"N   630690"	"right"	"blue"	"grey"	"V00"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	121	""	NA	96	NA	22.4	NA	36.5	NA	3	2	""	""	11	7.7	7.6	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	3
2541	"first capture"	"mistnet"	""	"N   630687"	"right"	"blue"	"grey"	"V91"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	123	""	NA	97	NA	22.5	NA	40.5	NA	4	3	""	""	11.4	8	7.7	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	3
2542	"first capture"	"mistnet"	""	"N   630686"	"right"	"blue"	"grey"	"V72"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	126	""	NA	99.5	NA	23.8	NA	43.5	NA	3	3	""	""	11.3	8.1	8.3	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2543	"first capture"	"mistnet"	""	"N   630685"	"right"	"blue"	"grey"	"VV2"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	119	""	NA	95	NA	23.2	NA	41	NA	4	3	""	""	11.4	7.8	7.9	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	3
2544	"first capture"	"mistnet"	""	"N   630684"	"right"	"blue"	"grey"	"V11"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	119.5	""	NA	94	NA	22.9	NA	40	NA	3	3	""	""	11.7	7.8	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2545	"first capture"	"mistnet"	""	"N   630683"	"right"	"blue"	"grey"	"V09"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	119.5	""	NA	95	NA	23.9	NA	38	NA	2	3	""	""	11.3	8	7.7	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"m"	"2020"	3
2546	"first capture"	"mistnet"	""	"N   630682"	"right"	"blue"	"grey"	"V10"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	9	"3"	2020	13	NA	""	"Distelboden"	""	664263	180274	NA	NA	1900	118	""	NA	94.5	NA	23.3	NA	40	NA	4	3	""	""	10.7	7.9	7.8	""	""	""	NA	""	"DV"	"SD"	"SOI"	"yes"	"yes"	""	""	NA	"f"	"2020"	3
2547	"first capture"	"mistnet"	""	"N   630681"	"right"	"blue"	"grey"	"V62"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	9	NA	""	"Nante"	""	690693	152606	NA	NA	1426	119.5	""	NA	98.5	NA	22.9	NA	38.5	NA	3	2	""	""	11	7.4	8.1	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	3
2548	"first capture"	"mistnet"	""	"N   630700"	"right"	"blue"	"grey"	"V70"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	9	NA	""	"Nante"	""	690693	152606	NA	NA	1426	123.5	""	NA	96.5	NA	24.5	NA	39.5	NA	3	2	""	""	11	8	7.8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2550	"first capture"	"mistnet"	""	"N   630698"	"right"	"blue"	"grey"	"V76"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	9	NA	""	"Nante"	""	690693	152606	NA	NA	1426	118	""	NA	91.5	NA	23.3	NA	35.5	NA	2	3	""	""	11.1	7.8	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	3
2551	"first capture"	"mistnet"	""	"N   630697"	"right"	"blue"	"grey"	"V63"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	7	NA	""	"Nante"	""	690693	152606	NA	NA	1426	125	""	NA	99.5	NA	22.5	NA	37.5	NA	2	3	""	""	11.2	7.6	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2553	"first capture"	"mistnet"	""	"N   630696"	"right"	"blue"	"grey"	"V66"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	9	NA	""	"Nante"	""	690693	152606	NA	NA	1426	118.5	""	NA	93	NA	23.2	NA	36	NA	3	2	""	""	11.6	7.8	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"f"	"2020"	3
2554	"first capture"	"mistnet"	""	"N   630694"	"right"	"blue"	"grey"	"V74"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	9	NA	""	"Nante"	""	690693	152606	NA	NA	1426	125	""	NA	100	NA	23.8	NA	40.5	NA	4	3	""	""	10.5	7.9	7.6	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2555	"first capture"	"mistnet"	""	"N   630692"	"right"	"blue"	"grey"	"V71"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	10	NA	""	"Nante"	""	690693	152606	NA	NA	1426	120	""	NA	95	NA	23.4	NA	35.5	NA	3	2	""	""	11	7.8	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2556	"first capture"	"mistnet"	""	"N   630693"	"right"	"blue"	"grey"	"V67"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	10	NA	""	"Nante"	""	690693	152606	NA	NA	1426	127	""	NA	101	NA	23.5	NA	37.5	NA	3	3	""	""	11.7	8.5	8	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2560	"first capture"	"mistnet"	""	"N   630678"	"right"	"blue"	"grey"	"V47"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	10	NA	""	"Nante"	""	690693	152606	NA	NA	1426	120	""	NA	96	NA	23.6	NA	41.5	NA	3	2	""	""	NA	NA	NA	""	""	"measurements missing because of faster procedure"	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2561	"first capture"	"mistnet"	""	"N   630676"	"right"	"blue"	"grey"	"V61"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	10	0	""	"Nante"	""	690693	152606	NA	NA	1426	127	""	NA	101	NA	NA	NA	38.5	NA	3	2	""	""	NA	NA	NA	""	""	"measurements missing because of faster procedure"	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2573	"first capture"	"mistnet"	""	"N   630666"	"right"	"blue"	"grey"	"V12"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	10	NA	""	"Nante"	""	690693	152606	NA	NA	1426	122	""	NA	97	NA	23.2	NA	41.5	NA	4	3	""	""	11.2	7.9	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"yes"	"no"	""	""	NA	"m"	"2020"	3
2574	"first capture"	"mistnet"	""	"N   630667"	"right"	"blue"	"grey"	"V32"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	10	"3"	2020	10	NA	""	"Nante"	""	690693	152606	NA	NA	1426	115.5	""	NA	88.5	NA	23.9	NA	40.5	NA	2	3	""	""	11.5	8	8.2	""	""	""	NA	""	"IZ"	"SD"	"SOI"	"no"	"no"	""	""	NA	"f"	"2020"	3
